appellation	name; title	,/&/p/@/'l/eI//S//@/n	Not Available	normal	false
append	attach	/@/'p/E/nd	Not Available	normal	false
application	diligent attention; diligence; V. apply oneself	,/&/pl/@/'k/eI//S//@/n	Not Available	normal	false
apposite	appropriate; fitting	'/&/p/@/z/I/t	Not Available	normal	false
appraise	estimate value of; N. appraisal	/@/'pr/eI/z	Not Available	normal	false
appreciate	be thankful for; increase in worth; be thoroughly conscious of; ADJ. appreciable: enough to be felt;	/@/'pr/i//S//i/,/eI/t	appreciable difference	normal	false
apprehend	arrest (a criminal); dread; perceive; N. apprehension	,/&/pr/I/'h/E/nd	The thief was apprehended and put in jail.	easy	false
apprehensive	fearful; discerning	,/&/pr/I/'h/E/ns/I/v	Not Available	normal	false
apprise	to give notice to; let know; inform; notify; advise	/@/'pr/aI/z	We were at once apprised of his change of plans.	normal	false
approbation	approval	,/&/pr/@/'b/eI//S//@/n	Not Available	normal	false
appropriate	acquire; take possession of for one's own use without permission; set aside for a particular purpose; allocate; CF. misappropriate	/@/'pr/oU/pr/i/,/eI/t	Not Available	normal	false
appurtenances	subordinate possessions; something added to a more important thing	Not available	Not Available	normal	false
apropos	with reference to; regarding; to the point; fitting; suitable	,/&/pr/@/'p/oU/	Your remark is certainly apropos to what we are discussing	difficult	false
aptitude	fitness; talent	'/&/pt/I/,t/u/d	Not Available	normal	false
aquiline	curved; hooked; of or like an eagle;	'/&/kw/@/,l/aI/n	aquiline nose	normal	false
arable	fit for growing crops;	'/&/r/@/b/@/l	arable land	normal	false
arbiter	person with power to decide a matter in dispute; judge who is in a position ot make influential judgments;	'/A/rb/I/t/@/r	supreme arbiter of fashion in beachware	normal	false
arbitrary	unreasonable or capricious; random; tyrannical;	'/A/rb/I/,tr/E/r/i/	arbitrary ruler	normal	false
arbitrate	act as judge (at the request of both sides)	'/A/rb/I/,tr/eI/t	Not Available	normal	false
arboreal	of or living in trees	/A/r'b/oU/r/i//@/l	Not Available	normal	false
arboretum	place where different trees and shrubs are studied and exhibited	,/A/rb/@/'r/i/t/@/m	Not Available	normal	false
arcade	a covered passageway usually lined with shops	/A/r'k/eI/d	Not Available	normal	false
arcane	esoteric; secret; mysterious; known only to the initiated;	/A/r'k/eI/n	arcane ritual, arcane process closed to the uninitiated listener	normal	false
arch-	chief; first;	Not available	archbishop	normal	false
archaeology	study of artifacts and relics of early mankind	,/A/rk/i/'/A/l/@//dZ//i/	Not Available	normal	false
archaic	antiquated; no longer used; belonging to the past; N.	/A/r'k/eI//I/k	Not Available	normal	false
archetype	the original model or patter from which copies are made, or out of which later forms develop; prototype; exemplar	'/A/rk/I/,t/aI/p	That little engine is the archetype of huge modern locomotives.	normal	false
archipelago	group of closely located islands	,/A/rk/@/'p/E/l/@/,g/oU/	Not Available	normal	false
archives	public records; place where public records are kept	Not available	Not Available	normal	false
ardor	heat; passion; zeal; ADJ. ardent	'/A/rd/@/r	Not Available	normal	false
arduous	hard; strenuous;	'/A/r/dZ//u//@/s	arduous work	normal	false
argot	slang; speech spoken by only a small group of people	'/A/rg/oU/	Not Available	normal	false
aria	operatic solo; a song sung by one person in an opera or oratorio	'/A/r/i//@/	Not Available	normal	false
arid	having very little rainfall; very dry; parched; unfruitful because of lack of moisture; barren	'/&/r/i/d	an arid climate, arid soil. Desert lands are arid. an arid, boring speech, an arid, unrewarding field of study	easy	false
aristocracy	hereditary nobility; privileged class; government by nobility; N. aristocrat	,/&/r/I/'st/A/kr/@/s/i/	Not Available	normal	false
armada	fleet of warships	/A/r'm/A/d/@/	Not Available	normal	false
aromatic	fragrant; having a sweet smell; N. aroma: strong pleasant smell	,/&/r/@/'m/&/t/I/k	Not Available	normal	false
arraign	charge in court; indict	/@/'r/eI/n	Not Available	normal	false
array	marshal; draw up in order; arrange in order; clothe splendidly; adorn; N: fine clothes; ordered group;	/@/'r/eI/	in battle array	normal	false
arrears	being in debt; money that should have been paid; work that should have been done	/@/'r/i//@/z	Not Available	normal	false
arrhythmic	lacking rhythm or regularity; N. arrhythmia	/@/'r/I//D/m/I/k	Not Available	normal	false
arrogance	pride; haughtiness; ADJ. arrogant: unpleasantly self-important (with a strong confidence in one's own importance and a lack of respect for other people)	'/&/r/@/g/@/ns	Not Available	normal	false
arroyo	gully; narrow channel formed by rainwater	/@/'r//Oi///oU/	Not Available	normal	false
arsenal	storage place for military equipment	'/A/rs/@/n/-/l	Not Available	normal	false
artery	blood-vessel; CF. vein	'/A/rt/@/r/i/	Not Available	normal	false
artful	exhibiting art or skill; deceitful; cunning; CF. artifice	'/A/rtf/@/l	Not Available	normal	false
articulate	effective; distinct; expressing ideas clearly; having clear sounds; having joints;	/A/r't/I/k/j//@/l/@/t	articulate speech	normal	false
artifacts	object made by human beings, either hand-made or mass-produced	Not available	Arrowheads and pottery were among the artifacts found at the site of the prehistoric village	easy	false
artifice	deception; trickery	'/A/rt/@/f/I/s	Not Available	normal	false
artisan	a workman skilled in some industry or trade; craftsman.	'/A/rt/I/z/@/n	Carpenters, masons, plumbers, and electricians are artisans.	normal	false
artless	without guile; open and honest	'/A/rtl/I/s	Not Available	normal	false
ascendancy	controlling influence; position of controlling influence; CF. in the ascendant	/@/'s/E/nd/@/ns/i/	Not Available	normal	false
ascertain	find out for certain; make certain	,/&/s/@/r't/eI/n	Not Available	normal	false
ascetic	practicing self-denial; avoiding physical pleasures and comforts; austere;	/@/'s/E/t/I/k	ascetic life of Buddhist monks	normal	false
ascribe	refer; attribute; assign	/@/'skr/aI/b	Not Available	normal	false
aseptic	preventing infection; having a cleansing effect	/@/'s/E/pt/I/k	Not Available	normal	false
ashen	ash-colored; deadly pale	'/&//S//@/n	Not Available	normal	false
asinine	stupid;	'/&/s/@/,n/aI/n	asinine remarks	normal	false
askance	with a sideways or indirect look (with disapproval or distruct);	/@/'sk/&/ns	look askance at	normal	false
askew	crookedly; slanted; at an angle	/@/'sk/j//u/	Not Available	normal	false
asperity	sharpness; roughness; severity (of temper or weather);	/@/'sp/E/r/I/t/i/	asperities of a Russian winter	normal	false
aspersion	slanderous remark;	/@/'sp/[@]/r/Z//@/n	cast aspersions on	normal	false
aspirant	seeker after position or status	/@/'sp/aI//-/r/@/nt	Not Available	normal	false
aspire	seek to attain (position or status); long for;	/@/'sp/aI//-/r	aspire to become president, aspire to/after the leadership	normal	false
assail	assault; to set upon with violence; attack repeatedly with violent blows	/@/'s/eI/l	The enemy assailed our fort. The senators assailed the President on the subject of the treaty.	normal	false
assay	analyze (to discover what materials are present); evaluate (soil or ore)	/@/'s/eI/	Not Available	normal	false
assent	agree; accept; N. assessment	/@/'s/E/nt	Not Available	normal	false
assert	state strongly or positively; demand recognition of (rights, claims, etc.); make a claim to (by forceful action);	/@/'s/[@]/rt	assert one's independence	normal	false
assiduous	diligent	/@/'s/I//dZ//u//@/s	Not Available	normal	false
assimilate	absorb; take (food) into the body and digest it; understand (knowledge) completely and be able to use properly; cause to become homogeneous (the people of a country or race in the wasy of behaving or thinking)	/@/'s/I/m/@/,l/eI/t	Not Available	normal	false
assuage	to calm or soothe (angry or excited feelings); make less intense; to make (physical or mental pain) milder or easier; relieve or lessen; to astisfy; appease; quench (appetites or desires).	/@/'sw/eI//dZ/	He did all he could to assuage her fears. Aspirin assuages pain. A drink of water will assuage your thirst.	normal	false
assumption	something taken for granted; the taking over or taking possession of;	/@/'s/@/mp/S//@/n	her assumption of power	normal	false
assurance	firm statement that something is certainly true; promise or pledge; certainty; confidence in one's own ability; self-confidence;	/@/'/S//U/r/@/ns	In spite of all his assurances, he did not come back, assurance of his loyalty, The teacher lacked assurance in fr	normal	false
asteroid	small planet	'/&/st/@/,r//Oi//d	Not Available	normal	false
astigmatism	the structural defect of an eye or of a lens that makes objects look indistinct or gives imperfect images. (figurative) inability or refusal to accept what is right or true.	/@/'st/I/gm/@/,t/I/z/@/m	With perfect focus, all the rays of light, entering throught the cornea, converge at one point on the retina; with astigmatism they do not. the moral astigmatism of a bigot.	normal	false
astral	relating to the stars	'/&/str/@/l	Not Available	normal	false
astringent	binding; causing contraction (stopping bleeding); harsh or severe; stringent;	/@/'str/I/n/dZ//@/nt	astringent criticism	normal	false
astronomical	enormously large or extensive	,/&/str/@/'n/A/m/I/k/@/l	Not Available	normal	false
astute	wise; shrewd; keen; seeing quickly something that is to one's advantage	/@/'st/u/t	Not Available	normal	false
asunder	into parts; apart; V. sunder	/@/'s/@/nd/@/r	Not Available	normal	false
asylum	place of refuge or shelter; protection (religious or political)	/@/'s/aI/l/@/m	Not Available	normal	false
asymmetric	not identical on both sides of a dividing central line	,/eI/s/@/'m/E/tr/I/k	Not Available	normal	false
atavism	resemblance to remote ancestors rather than to parents; reversion to an earlier type; throwback; ADJ. atavistic	'/&/t/@/,v/I/z/@/m	Not Available	normal	false
atheistic	denying the existence of God; N. atheism	,/eI//T//i/'/I/st/I/k	Not Available	normal	false
atone	make amends for; pay for;	/@/'t/oU/n	atone for	normal	false
atrocity	brutal deed; ADJ. atrocious	/@/'tr/A/s/I/t/i/	Not Available	normal	false
atrophy	wasting away; V: weaken and lose flesh and muscle (through lack of blood or lack of use)	'/&/tr/@/f/i/	Not Available	normal	false
attentive	alert and watchful; listening carefully; paying attention; considerate; thoughtful; politely helpful;	/@/'t/E/nt/I/v	attentive audience, He was attentive to the old lady	normal	false
attenuate	make thin; weaken	/@/'t/E/n/j//@/,w/eI/t	Not Available	normal	false
attest	testify; bear witness	/@/'t/E/st	Not Available	easy	false
attire	clothe; N: clothing; array; apparel	/@/'t/aI//-/r	Not Available	normal	false
attribute	essential quality; V: ascribe; explain	Not available	Not Available	normal	false
attrition	the action or process of rubbing away, or wearing or grinding down, by friction; any gradual process of wearing down, especially to exhaust an opponent's energy or resources; a recuction of weakening in number or force; decline	/@/'tr/I//S//@/n	Pebbles become smooth by attrition. The long war of attrition exhausted the strength of both countries.	normal	false
atypical	not normal; not typical	/eI/'t/I/p/I/k/@/l	Some drugs produce an atypical reaction in very sensitive patients.	normal	false
audacious	daring; bold; N. audacity	/O/'d/eI//S//@/s	Not Available	normal	false
audit	examination of accounts of a business; official examination; V.	'/O/d/I/t	Not Available	normal	false
augment	increase; add to	/O/g'm/E/nt	Not Available	normal	false
augury	omen; prophecy; sign of coming events; V. augur: predict; foretell; be a sign of (something in future)	'/O/g/j//@/r/i/	Not Available	normal	false
august	impressive; majestic	/O/'g/@/st	Not Available	normal	false
aureole	sun's corona; halo; bright circle of light	'/O/r/i/,/oU/l	Not Available	normal	false
auroral	pertaining to the aurora borealis; CF. aurora australis	/O/'r/oU/r/@/l	Not Available	normal	false
auspicious	favoring success; giving signs of future success; Cf. auspices	/O/'sp/I//S//@/s	Not Available	normal	false
austere	forbiddingly stern; ascetic; without comfort or enjoyment; severely simple and unornamented;	/O/'st/i/r	a monk's austere life, austere grandeur of the cathedral	normal	false
authenticate	prove genuine	/O/'/T//E/nt/@/,k/eI/t	Not Available	normal	false
authoritarian	subordinating the individual to the state; completely dominating another's will;	/@/,/T//O/r/I/'t/(@)/r/i//@/n	authoritarian regime/father	normal	false
authoritative	having the weight of authority; regarded as providing knowledge that can be trusted; reliable; peremptory and dictatorial;	/@/'/T//O/r/I/,t/eI/t/I/v	authoritative dictionary/manner	normal	false
autocratic	having absolute unchecked power; dictatorial; N. autocrat, autocracy	,/O/t/@/'kr/&/t/I/k	Not Available	normal	false
automaton	mechanism that imitates actions of humans; machine that works by itself	/O/'t/A/m/@/,t/A/n	Not Available	normal	false
autonomous	self-governing; N. autonomy	/O/'t/A/n/@/m/@/s	Not Available	normal	false
autopsy	examination of a dead body; postmortem; V.	'/O/t/A/ps/i/	The autopsy revealed that the dead man had been poisoned.	easy	false
auxiliary	offering or providing help; additional or subsidiary; N: helper; assistant	/O/g'z/I/l/j//@/r/i/	Not Available	normal	false
avalanche	great mass of falling snow and ice	'/&/v/@/,l/&/n/tS/	Not Available	normal	false
avantgarde	group of artists whose work is based on the newest ideas and methods; CF. vanguard	Not available	Not Available	normal	false
